OrderID,ProductID,ProductName,SupplierID,SupplierName,ManufacturerID,ManufacturerName,DistributorID,DistributorName,RetailerID,RetailerName,CustomerID,CustomerName,OrderDate,ShipDate,DeliveryDate,OrderQuantity,ShipQuantity,DeliveryQuantity,OrderStatus,ShipmentStatus,TotalCost,PaymentStatus
577d389a-0a20-4c0e-9d63-4ef17b14be5e,133b677a-f6f6-4ea1-b501-b9d02b0d2553,UltraGrip Running Shoes,8de46bb5-65cf-47ca-a5b1-65a0bd6a119c,Kirby-Mann,dfeb9a87-69fa-4d89-b13b-6a8500c7ce24,Baker PLC,18dacd21-9323-4beb-afbc-b081338d5647,Hall PLC,5985bbff-395b-499b-85f1-07247368042c,May Inc,c14e976d-946f-49de-a01c-fc7cf387acbc,Kyle Landry,23-12-2023,23-12-2023,23-12-2023,67,67,38,Ordered,Delivered,420.08,Pending
a719257c-6ecc-42a1-8a78-f210269af100,c2365855-9d6c-4a96-9fe7-5a0b22423ca9,UltraGrip Running Shoes,2bc8bfa6-ef08-4908-bbbf-23545ac42f56,Moore-Giles,7ebe0590-7efa-4c85-a6c6-0cdd37a61077,"Richards, Maxwell and Perry",6c5fb22c-be0c-4840-a82a-eb97f672d585,Sanchez-Williams,60f08b5c-6b41-4ff1-9bb2-f21a6b0f66db,"Harris, Morgan and Thomas",83e27ab1-6287-4691-80b5-a1854b3e871e,Christian Jackson,26-08-2023,12-02-2024,12-02-2024,45,45,5,Ordered,Delivered,425.25,Overdue
a46a32e9-3f0c-496f-8399-a1dcb4f701d9,78e927f8-5e76-449d-8220-78b3bfe37c8d,UltraGrip Running Shoes,66e47ace-eb39-44c1-9362-22567d1cea70,Guzman Group,21e07392-87b1-4719-8de3-50bfa3383f08,Mooney-Pearson,8ede2221-8df7-403d-8506-3bcd644f2875,Carlson-Taylor,cf9eafcb-0c34-4c77-889b-d27cae6b4e7c,Peterson LLC,47e3218d-733d-4828-b116-40f6852017db,Jaime Jackson,24-03-2024,24-03-2024,24-03-2024,23,23,1,Shipped,Delivered,293.4,Pending
5780dbdc-8b06-4cb7-8fda-725dd7004df3,30f8007b-eeff-45df-837d-a11ab0f92efb,UltraGrip Running Shoes,6b90a27f-44ae-4740-b98d-b7da997bc889,"Martinez, Sanchez and Davis",4ef5cb08-750b-4417-b077-224aa4888596,Gibson-Massey,2dc3468b-68df-48e3-b51f-868b1d584ebc,Hernandez-Wood,fd69413a-d812-48d5-9fc3-b2793d66bc18,Brown Inc,fdc63ced-5734-4e97-aa92-5fdcaf046508,Nicholas Nguyen,30-12-2023,30-12-2023,25-02-2024,16,3,3,Ordered,In Transit,537.87,Overdue
1ecbf1b9-4a90-40df-89b9-d49c40f2cb92,86486315-736a-44b9-87ed-658c7e26d0fa,UltraGrip Running Shoes,2c012527-66f2-4428-9bd0-7433634eeae6,"Bryan, Torres and Carr",85678afa-d43c-49a2-abee-c47b5dfc61a1,"Noble, Smith and Hardy",26d07c6a-b66e-4e47-ab2f-d52a9745d247,Roberts Ltd,1efa0615-96b0-434c-8cec-89aa80c1683e,"Phillips, Juarez and Weiss",61845f21-c3a9-4dc5-890d-c34e7f99cccd,Tina Ferguson,30-04-2024,30-04-2024,30-04-2024,98,4,4,Delivered,Delivered,195.89,Overdue
ced5a266-56ed-4798-ba56-b76c2b34a4f5,eebc82c8-2b35-4f42-a343-94fd9788c167,UltraGrip Running Shoes,54726a24-4320-495c-a567-8be46f2a4728,Wilkerson-Ritter,7c86ae75-94c5-4c55-bcf6-3d3d39189fcc,Carter PLC,6980f210-2c3d-4abe-b935-821cf71cbc3f,Bryant-Bowman,c0f62a84-af4e-4b0d-a41a-1b2c8f5f087a,"Gonzalez, Mejia and Fernandez",62978fae-fa3c-4c69-b588-f0d3f3b8cbb1,Christopher Bentley,28-09-2023,04-06-2024,04-06-2024,48,48,8,Shipped,Delivered,285.75,Overdue
c0e82129-0e51-46b3-a73b-c85984864149,433e3f29-a96e-476b-b96b-4fa68924ceeb,UltraGrip Running Shoes,4983bd48-4fcc-4639-beb7-6d0652f17fe0,Franco-Reynolds,8c3720b0-08ce-404f-ae3e-1e2f191b55d4,Farmer-Mcintosh,4e7ebc71-8668-4558-a2dc-59bb0f04bb37,"Patel, White and Alexander",63edc191-3484-429f-a9cb-0bb9f96a6ac4,Jones-Graham,eb44023b-d04f-44aa-990a-5f8dd3c90870,Michael James,18-12-2023,18-12-2023,05-05-2024,79,2,2,Ordered,In Transit,74.31,Paid
aa51109b-76ff-4894-bd43-b7b68664b107,98569fdc-4e95-46db-9801-db65924c88e5,UltraGrip Running Shoes,fe9e9731-c337-4e83-b2b6-1e561204d623,"Cruz, Walls and Howard",a6b8878e-e378-4794-9023-ce7f145ed51c,Colon LLC,d23465ce-8a88-4c61-8eca-c21fd59ef8f2,Jones-Lee,0ab77844-33eb-4372-a61d-2831f5e4e918,"Boyd, Higgins and Gallagher",a4975239-4aa3-484c-8842-c2caf7f22c84,Diane Cortez,09-02-2024,09-02-2024,02-03-2024,38,38,38,Ordered,Delivered,48.22,Pending
aef8b116-7426-48ae-96a2-8719673adef1,d7abf52b-3340-428f-8058-ffad2ef843c6,UltraGrip Running Shoes,36edc1b0-aeb5-4b79-9654-194acea4885d,Strong-Mendoza,0799dfe3-dc3e-4210-b7cf-c2d9c48730ca,Butler Group,cfcf5757-3275-4807-aa3c-8c043988f24e,"Jimenez, Garcia and Howard",c0332d31-e2f8-4b6e-8fc4-728344892870,Schneider-Ramsey,f0e0a76e-f738-46fc-9ed6-6499398c7267,Jennifer Lin,20-10-2023,09-06-2024,09-06-2024,54,5,5,Delivered,Delivered,371.28,Pending
57937ae3-f9d1-46c2-8025-0cd527649539,5678fd03-ed8c-409c-8406-8757ad2166c2,UltraGrip Running Shoes,3fbb3003-7580-4253-974b-6802e9bc0cc5,Adams-Baird,a720c0ed-0c68-415f-8692-19e4aae82a54,Barker-French,dff5137c-5881-4e4a-b0ff-43b76b643ddd,Mayer PLC,0f575b1e-3b87-455a-a4de-c0f586702ed8,Wilson-Thomas,07f844e2-eca7-49ee-9fdc-709313e0c730,Sarah House,27-12-2023,27-12-2023,27-12-2023,19,19,8,Shipped,In Transit,12.14,Paid
3f108807-a81a-430d-ab52-b011f618c8ac,08da125e-20dc-4482-a011-519ad347d489,UltraGrip Running Shoes,00350079-4799-4664-9878-e63962996733,Robinson-Ruiz,d90e5fe9-41cb-485b-91be-833b4fe3ff78,"Stanley, Taylor and Jennings",5dd3fe71-2016-41c8-ae5d-11b35135156a,Galvan Group,af4d4d14-37f9-4c78-88cd-5f0033bb16cd,Howard-Ramirez,753d3422-b9a0-4137-912f-88942eb96fa6,Emily Trujillo,26-05-2024,26-05-2024,26-05-2024,71,71,71,Ordered,Delivered,327.29,Overdue
086a67db-cc02-400e-b0e1-be1ad9e2458b,5a99e27c-ebc7-4498-835c-4ee3017b582a,UltraGrip Running Shoes,87d0cef3-4606-4086-8e67-84c0bb9667a9,Weber-Webb,6198dd5f-a237-4395-a20d-346b07c9db64,Bender PLC,d04d4755-4514-4bce-be87-46fbc62fd40c,"Esparza, Savage and Griffin",9d6dc302-ab8d-438a-a51e-0e7d9d38a773,"Lopez, Collins and Shepard",4d45eec2-dad6-4d65-8ade-8bc94687100f,William Robbins,02-02-2024,16-02-2024,20-04-2024,29,29,15,Ordered,Delivered,889.68,Paid
670b4987-9f24-4e58-bd7c-e4764db80d2d,d2094cd3-7198-482f-b929-7df7e02a463d,UltraGrip Running Shoes,9bbfe39c-5e36-4140-aa72-362951e3c269,Mason-Williams,50af6631-0cfa-46c7-9cfb-57369fd115e4,Lyons Inc,93edf118-7eae-4268-a486-68783dccf595,Waters-Hendrix,561dbe4e-37f0-4f31-ac61-e42736eb1750,"Taylor, Bowers and Watts",9fdc79c9-786b-499c-a83d-b23175029284,Tina Aguirre,15-03-2024,15-03-2024,24-05-2024,68,6,6,Delivered,Delivered,167.53,Paid
f6dd981c-23ad-4e64-955a-d7279d97aaad,6b7587d8-d983-4db0-a51f-2de6f04b4d0f,UltraGrip Running Shoes,54abfc1b-6c3a-4398-87c5-be95bd75ea3a,Cannon PLC,e168b78d-d434-4535-96fa-a70177ca6b42,Schmidt-Mcgee,6517ad9b-d47c-4367-9d90-fd3c48e8c23c,Morgan PLC,3b9ddf01-693b-4a7b-8769-967acf84f16f,Hamilton-Allen,48248399-8ac6-48cb-944b-c89a21614f4e,Nicholas Pena,04-02-2024,04-02-2024,04-02-2024,42,17,17,Ordered,In Transit,457.65,Pending
767f0c75-3975-4f21-b324-3a52de4cdbed,6fa67cf7-49f3-4a0f-a657-0fdfa9333cc7,UltraGrip Running Shoes,aa24a028-52d6-45b3-ab85-12029e3e5ce6,Garrison LLC,a50a6e22-e966-4983-adef-1349c3fe70de,Crawford PLC,69d9b0f3-582f-4b18-a29e-f7a755cc779d,Miller Ltd,e0578692-7b72-475d-ac71-15258e50aa68,Malone-Vasquez,11af3560-5af6-479d-9567-13f66abf8c4f,Caitlin Patterson,07-01-2024,07-01-2024,27-01-2024,30,14,12,Ordered,Delivered,588.48,Pending
94ef25f0-29c6-4770-ae40-a73e6360d499,99b1324b-d7e1-460b-8e73-b57a78faa3a5,UltraGrip Running Shoes,ca4e59f3-5e45-44c0-8e38-8b5d6da6ab12,Payne and Sons,e9c6b8b5-708b-43f1-b7f7-ead31fc359f2,Dean-Hughes,540d1108-002e-4e13-9281-6fcd229dffbe,Lee-Gilmore,8ddf9f52-63ae-421d-a758-430ee3af71a1,Henry PLC,d35da834-4b21-4bf4-9a02-c206cda0a5ed,Amy Salazar,13-12-2023,21-02-2024,21-02-2024,55,55,55,Delivered,In Transit,178.93,Pending
0e3a3a11-8390-4d62-a26f-f2009ccbde51,3cc28c6c-f75e-4356-b326-62c209148bd7,UltraGrip Running Shoes,d0c7bcf7-c639-4492-9ee0-5440198b51d7,Vazquez LLC,62aa2b80-8012-4f9d-9d71-b2aae5948d3c,"Clark, Simmons and Baker",1ea5a5cf-bc54-46b1-8454-0c3cb32f1756,Roberts-Olson,607bee62-40e6-437c-b8ea-1c1727a528f4,Spencer Ltd,e56f2646-6273-44b8-a257-5dd71a85138a,Sandra Green MD,25-08-2023,29-03-2024,01-06-2024,63,17,17,Shipped,In Transit,800.33,Pending
73491ab6-5825-46a6-9ee9-8a2edfd24c01,3361673f-dbea-4895-8861-f74a45ba3a11,UltraGrip Running Shoes,8b2570ce-64ed-4ec4-849e-d36118f38837,Michael-Hill,28cb8fd2-c5d4-444f-8a6a-a7df9bce3088,Payne Ltd,3eafbf75-7f1e-4a88-a321-ffaccd3f6087,"Johnson, Martinez and Hale",bd0113f4-1fe8-48fd-836d-9b4b5b7a1961,Johnson-Sanchez,684f0f67-e434-444e-9927-8c18d85ab058,Angela Lutz,02-06-2024,02-06-2024,02-06-2024,21,5,5,Shipped,Delivered,202.38,Pending
be5681df-51cf-4c1d-b162-9ad8621d8771,91329ad6-249a-4190-b6a2-799dea62dc41,UltraGrip Running Shoes,b8156f93-9332-449b-a533-ef035bde7e6b,"Gray, Williams and Prince",44c56dc1-6719-41b4-bc46-cc14f42d1859,"Murphy, Clark and Gilbert",7639833c-f797-4cbe-855b-74cc72772694,"Kennedy, Johnston and Newman",b41f6881-7194-45e3-b4c3-b2164afce2d1,Ramirez-Warren,5e13283e-c88d-4527-b6f0-08a99c66b3e7,Deanna Scott,17-07-2023,22-05-2024,22-05-2024,33,3,3,Ordered,Delivered,801.17,Paid
fb518d8e-315b-494a-a778-b873394ace74,be9ba065-8ade-4d32-82cc-4ce7016499d9,UltraGrip Running Shoes,7f729b1d-bdac-46f5-b0bb-9580a4eba45d,Wolfe-Rivera,13bec6e7-ea4a-414b-9b6f-9c166dec6997,James Ltd,23769ff0-d9c8-4f1d-8c98-00eeb41c615f,Bryant-Mccormick,a6f40b62-7d3f-4b46-85c9-ede575d36b8f,Johnson PLC,b75ef21a-e575-4e0d-a956-1878e1338c3b,David Wilkinson,10-07-2023,10-06-2024,10-06-2024,58,58,8,Ordered,Delivered,720.81,Overdue
a462270c-eaed-4a70-bb2d-724df7f49db7,459bee3f-9497-41e0-897c-020aec92e771,UltraGrip Running Shoes,2b9b33e7-cf22-4c60-880c-4643b3c4bcbd,James-Shelton,7030eeae-03ac-4ed3-80ea-2464caf5ecbd,Mcdowell-Lambert,4b3ce64e-48b1-4fec-bbc6-a544ad47fb61,Cruz-Rubio,0f459ab9-cb8c-4352-8d0c-b25e50175f5b,Oneill LLC,725089e4-c04b-401e-9b08-8463dcee0a7d,Mr. Jason Grant,03-11-2023,26-04-2024,26-04-2024,89,68,11,Delivered,In Transit,713.94,Paid
736dba53-bbff-43ca-899c-a2572f4c9c3f,0aa8013a-a111-4735-8936-4e934190b743,UltraGrip Running Shoes,cf7b74b8-76a3-45f9-9366-492b46fd7456,"Garza, Cox and Walker",f0186812-cc32-4d9e-8572-cfc4b6d755f1,Wilson-Powell,fb4b9458-c9d9-4d13-8c75-ecf6acf95c57,"Nelson, Wallace and Johnson",476c6418-9b7d-458a-9199-5a43b570d41b,Dixon PLC,75a7b973-a6b5-4cb8-82fc-03af7231c709,Leah Schultz,19-10-2023,01-04-2024,19-04-2024,52,21,21,Delivered,In Transit,12.45,Overdue
6362f04a-25aa-4eb4-85e2-006b0fd6c41a,3871e7b4-245f-46ad-91e9-ba410688bc3e,UltraGrip Running Shoes,53ae0290-d118-49c6-9e0e-9aa550d8c863,Hebert-Hanson,17f65593-aba1-4f4d-9d45-6e9e3e2bf3d4,"Mills, Martin and Banks",e59375af-a63a-45e3-bab7-86fe35ca0cdb,Contreras-Schroeder,c19b9134-15aa-4b11-a1bd-d71e8647647a,Nash PLC,a70f0ef6-1daa-4d65-9f89-24d0c6be5389,Hector Strong,09-03-2024,09-03-2024,09-03-2024,76,12,12,Shipped,In Transit,287.77,Overdue
36c0308a-1a91-4572-9ca3-4a9dd824c0b7,b3e25bc6-5588-4fe2-baa3-9e5d14650370,UltraGrip Running Shoes,9be0584b-b3b0-4d4d-a5bf-aa4086481f38,Ross Inc,295cbf22-969f-4bbc-8517-3187c12cb7c6,"Tate, Singleton and Torres",1efb1672-e7aa-4278-9faf-4c84cc1af115,"Graham, Gutierrez and Walsh",d972c94b-73b2-4275-8c2a-4ad02bffadb9,"Foster, Ali and Peterson",05fb48b8-245b-4ec5-b56b-37bca2b52d53,Craig Perry,18-10-2023,28-12-2023,10-05-2024,55,50,17,Ordered,Delivered,802.2,Pending
9d0f2b9e-e59d-4363-80cd-3faf56684a2b,81c32c2f-9553-4cc4-bec4-b48e4ada68f9,UltraGrip Running Shoes,21b7608e-390c-4145-8925-48bdac515671,Miller PLC,416fe5ae-302b-4177-8c11-b7605ded606f,"Crawford, Young and Murphy",129d046b-8e21-49e4-ab16-e8d6cad14c30,Booth-Gibson,7e2079c8-cae3-4f8f-9d21-5993ddd88423,Lyons-Ford,9ee679be-c1dd-45f4-b1e4-0f9b44067e70,Nancy Shelton,24-03-2024,24-03-2024,24-03-2024,64,6,6,Shipped,Delivered,393.4,Overdue
ab385fd1-150f-469d-a81d-1202068291de,655c0c9c-83c8-4eac-8d04-799f059e05df,UltraGrip Running Shoes,54b3739e-9452-4c2b-aa16-c8613162e816,Ball-Fletcher,7efb5420-7f55-466a-ae75-625c83ba031b,Obrien-Cox,7ccd3158-60b2-4216-867c-f0842868ad63,"Jones, Ho and Sutton",8c22ed34-cdb6-4527-85f1-25abc6457b90,"Perez, Munoz and Sosa",bcfab038-d799-4782-8ae0-c590dbe67e56,Joshua Acevedo,06-04-2024,06-04-2024,23-05-2024,71,35,35,Delivered,In Transit,409.24,Overdue
7ee84975-7a16-4ae4-ad7e-1b0a67e8d298,9762b6e5-6017-41b2-a838-df9479f2e249,UltraGrip Running Shoes,9b629f23-49ab-4072-92ed-511071b18aa8,Taylor Ltd,7706eb10-b33e-4405-b53b-0e046070c596,"Fields, Miller and Chapman",77c648e5-be2c-442f-beb6-ca4c63b5a663,"Gilbert, Price and Jones",b137540b-562b-4e11-8421-74c98463eaa9,Young-Medina,b4423ac2-5815-4f1a-926c-d2197b030f67,Christopher King,31-07-2023,23-02-2024,23-02-2024,78,50,11,Shipped,Delivered,285.52,Pending
90cec879-852a-403e-a069-fa5860570158,ba8c4df5-aaa1-4ac9-99b5-26be5206ffe2,UltraGrip Running Shoes,51486d0c-b398-4ba4-895b-a7d9dd671ef8,"Miller, Hill and Crawford",ce201c15-80a7-466d-9281-2cdb4ffc3945,Hays-Morales,a9ed7cff-5087-4450-8739-ad91feae34d0,Mueller LLC,142413b2-03bb-43f8-966e-9db1564caa33,"Owens, Douglas and Jordan",296aa974-5843-440c-a074-048033138159,Ian Burns,12-09-2023,03-01-2024,13-05-2024,94,70,61,Delivered,In Transit,609.94,Pending
4005ce23-b916-474b-a600-5e0bbd081cb7,5c3b63ad-dbe5-4efb-9e83-50d17050ebcc,UltraGrip Running Shoes,4763da51-7c8d-4d83-bca3-cbec5f808c57,Harrell and Sons,bf474900-c9b5-4fef-b767-bbeda5aee905,Chaney LLC,9a4bad66-8654-4732-acca-60fad1698341,Mitchell-Turner,3b4a5c63-f0d1-4ab5-96e4-8652d53bbb1b,Aguilar PLC,a26af31d-f46f-42dc-bc4e-9aff3abe60ec,Angela Clark,06-11-2023,08-03-2024,22-03-2024,8,8,8,Shipped,In Transit,218.05,Pending
4f30b798-d853-4ee0-bc88-1f3aaea19a8a,8632a218-9dc3-4eb4-ace1-199d6d36e6b2,UltraGrip Running Shoes,09ad6d4a-9c9f-4d80-8df1-5171ec8ca296,Bush-Cooper,65919aff-36c5-4f4d-8dce-15bcd19edeb7,Mason Ltd,055d4061-1f53-4797-8e19-e69b107b633f,Harris and Sons,50daec40-4621-4b6f-a89c-e1ce950feee1,Williams Ltd,1d26f6fd-6fa4-4324-8741-9e5171d9a4be,Chad Nichols,20-09-2023,01-05-2024,01-05-2024,22,22,22,Ordered,Delivered,24.2,Paid
3d8e5ca1-4d4c-42e8-9e2c-560cbe1243ee,d7e51932-8b42-40eb-a938-4ccff808be24,UltraGrip Running Shoes,ca6d4f59-7eb8-4fee-9087-5e9526410bcc,Chen-Turner,59f84f45-e913-4b52-be81-eda83ae0fd53,Young-Williams,265cc247-e6ed-461c-854f-1581040d5109,"Davis, Pham and Deleon",ab22fa1d-9f9e-4ef7-a8a2-0f2812f6c81f,"Davis, Curry and Burns",d0c107bd-fdce-4f89-a4ec-785adbd82c95,Glenn Perez,01-08-2023,15-01-2024,15-01-2024,15,15,15,Delivered,In Transit,279.13,Pending
6d56a23e-70ac-4bae-8438-fba521c9d663,c31a932d-4ad2-4904-8c44-29cceadf544c,UltraGrip Running Shoes,e22d4de7-3ce8-44da-a7df-abc94359ab8c,"Perkins, Smith and Jordan",75a0d734-1409-495d-b8dc-f24e63a65a33,Gonzalez-Velazquez,bba4cf74-22d3-40b3-9598-a1e05c7aef8d,"Griffin, Curry and Lindsey",6e83af89-cd9d-4c9d-9de1-5d9b9dfba5a6,Hahn-Hernandez,e3d7a683-6ceb-44d6-a719-31a27431e8ef,Eric Walker,05-08-2023,26-12-2023,26-12-2023,1,1,1,Ordered,Delivered,111.69,Paid
8e64c913-8af8-4565-ac15-0bfab588b2c4,32499729-d65c-4e11-83d6-c1ebe71b984e,UltraGrip Running Shoes,371ad704-b136-4a48-8114-c3ff2822256f,Riley Group,6ef81a06-19a1-48e5-a6ab-83d65fc5f9ee,Williams Group,c5026919-c937-4a40-bf1f-ed9e28b22aa0,Pennington PLC,fbde2787-7096-4876-914b-4c6fc3a6bf2e,Knight Inc,28551abf-7060-4c92-90fc-298c55232168,Connor Jones,22-06-2023,19-08-2023,25-04-2024,96,19,19,Delivered,Delivered,581.86,Paid
ad136572-efc2-4a77-a1eb-553aa8382400,0ef5bc12-6e79-474c-a246-dfb65227379f,UltraGrip Running Shoes,935059a9-2350-4181-9f90-677c597fb907,"Fox, Young and Marshall",f8579ea1-b903-4b45-b887-16760b7a4c44,Turner-Taylor,812aa482-702c-4ae6-903e-6018a7f749a3,Mccann Group,ea2da058-ddba-44af-ad26-e3d62de3ce1d,Shaffer-Johnson,e4b8f484-be6e-4ef4-ba65-9af7cf3636fe,Crystal Walters,12-04-2024,12-04-2024,12-04-2024,84,84,21,Delivered,Delivered,869.61,Pending
4f84a245-7f07-4e7f-b6aa-1651355d80eb,7e86177b-e631-4b88-8f31-48498b5dff96,UltraGrip Running Shoes,658bf843-a1b8-4f66-aa02-0471f5179592,Sandoval Inc,a1e46fc7-a21d-4f21-874f-e22d8932f6e8,"Gregory, Fitzpatrick and Dyer",25e4c252-3e32-4e17-874d-ff999158cf13,"Ford, Washington and Watson",8440cb7c-9a40-4a6d-97c6-a262ce1c2b55,Mcintosh and Sons,1e04209c-3a93-49f0-9558-c210e01c58a9,Jennifer Johns,13-04-2024,13-04-2024,13-04-2024,87,37,13,Shipped,Delivered,96.93,Overdue
414d034c-bb0e-4e15-9bcc-fe0681cc2459,5c1fb402-8e9d-4024-8770-1c9e715fb064,UltraGrip Running Shoes,a8c814cf-cb49-4872-9c4c-1bd7d7c0dbdc,Mcgee-Smith,a74b1a0a-c97f-4531-8f49-facae60df7e7,Ellis-Hamilton,5a746994-7879-4310-8690-6505b8c8529b,Riggs-Jensen,312006f2-5fe0-4e63-8c97-d3bd9b97ebd4,Holmes and Sons,29f48b46-5be8-4c12-ae26-211709a66a9a,Kevin Flores,05-01-2024,05-01-2024,19-03-2024,31,14,14,Delivered,In Transit,916.18,Overdue
438a4b5c-cab1-4ddd-828b-e55a70363a0d,bf0ff92a-4945-45cf-bd57-bf7fc79f56f5,UltraGrip Running Shoes,d54d052f-e95a-4761-a3c8-82a7622db353,Richmond Ltd,6e16f688-415f-4ff2-8d3b-4bf59577c964,Fernandez-Sullivan,a7514929-5a5c-4e70-9291-c32f6209e899,Nelson-Smith,0445ee47-f776-47a0-bbaa-b66bbfba6746,"Wright, Lynch and Jackson",b57fee42-60d7-42b9-b149-91cc749c4b2e,Ashley Stone,06-01-2024,06-01-2024,06-01-2024,26,26,26,Delivered,In Transit,895.05,Pending
d19b7a29-c5be-47e8-991e-7434e9413f81,36e2f83c-380a-4889-9223-4d07cc28f772,UltraGrip Running Shoes,593d5666-d663-4be6-8488-05543bf31a40,Garcia-Bruce,113bb79a-05cb-44a4-8294-edda4972662a,Diaz Group,b9700513-fa8e-49b9-915c-6e931e4933ce,"Taylor, Howard and Price",a64a5125-a1b0-4264-afda-a92e4a0098fd,Mcmillan Inc,e21670d9-4165-43c2-b2b2-70332fd40ca4,Linda Cortez,25-09-2023,03-06-2024,03-06-2024,98,21,21,Shipped,In Transit,446.14,Paid
1caa80fc-1f27-416a-87de-4d170f765d97,6ab501c3-6ffa-4409-acc6-bf1a96f962e5,UltraGrip Running Shoes,31f4fd6c-afb3-4215-b1ea-49f3a5ece911,"Morris, Mack and Ray",f4ef3f34-d81f-4ace-a883-19ff7c2c3201,Chapman Group,f0bc5035-d3e7-4947-a25c-eb2d2558c49d,Flores Inc,c9e5c295-e068-4473-8c26-a6079c9f04fd,"Smith, Ford and Williams",9698c5b7-0cee-4638-9705-d9b1956ee965,David Thompson,18-10-2023,22-03-2024,27-04-2024,85,30,30,Shipped,In Transit,505.73,Overdue
4c3c3d66-c0c1-4a02-9ea2-7f2d69bd1517,0575e2e9-04dd-4cd3-b869-c013e9d6e8c8,UltraGrip Running Shoes,268015e2-7e4b-4e2a-9411-df051fc8d833,"Peters, Lawson and Smith",2ec50b6b-6759-4497-829a-b797d7ab8a0d,Crosby Group,db6fd292-f1a4-45cf-b9fc-c0a8d06b1627,Faulkner-Jones,d283830d-a42f-4c57-bfb7-9dcf546772f4,Miller Ltd,300848f3-b1c0-42c7-878c-77aa090067fa,Dennis Jackson,13-11-2023,13-11-2023,13-11-2023,96,30,23,Delivered,In Transit,442.77,Overdue
1841fcf9-fd03-4fc2-84b9-e5137d99b96f,70c1fd28-84c8-4bab-b241-139fc07f8e98,UltraGrip Running Shoes,c9897769-9121-4cec-b649-0bea8135d347,Evans-Hill,d3b82513-b01d-407e-a038-9a00d5829296,Bradley-Carroll,9c8e79e8-35e9-4168-b4a7-2e0804262ce0,Owens and Sons,cbe02fc6-7e78-4a12-afd1-a04e0d2d79d4,Rojas and Sons,278f1db2-c141-4e07-b677-00de2bd9c421,Anita Baker,09-11-2023,25-01-2024,26-05-2024,14,14,14,Delivered,In Transit,351.29,Pending
106241a9-57af-4802-86e5-c5d3a5bca485,7466efc6-a76f-4703-a2c0-a54e8e26dc91,UltraGrip Running Shoes,39ef75b5-7464-4e0b-829f-dc1338c07249,"Burch, Hill and Murphy",7b3bcf7c-d14d-48cc-bdb5-bfae72ab5881,Serrano-Roth,4be6cf1c-71e9-45c3-83c2-dff870a87050,"Davidson, Diaz and Williams",1e26689c-723f-4e98-93b7-4eb8d3bf65e4,"Patrick, Taylor and Anderson",b7776c70-2e20-4c73-86a8-db802163fbc3,Angela Powell,06-07-2023,26-04-2024,26-04-2024,25,25,25,Shipped,Delivered,66.3,Pending
8c42c087-4c6f-4bb2-b728-7275a78af800,dbc3d3a0-813d-4b70-89ae-9afd305e0739,UltraGrip Running Shoes,084a4b07-b411-4fba-a23a-8255048ec931,"Lamb, Williams and Garcia",4cf1835e-4353-4ade-8723-e71ecb767512,Mendoza-Knapp,ad728ed3-9cd8-4a69-81e0-d9e715b9abbd,Howard Inc,5d52b890-9116-4816-b097-d31187750e27,"Pierce, George and Daugherty",8ee94a16-b9ae-4b3c-8cc4-04fc5e9d88b1,Julie Mcintosh,09-01-2024,09-01-2024,09-01-2024,67,23,8,Delivered,In Transit,978.89,Overdue
5234d49f-e34c-42c4-b549-10a14d230b51,089e03cc-f1d6-49bd-b23c-0b3fb3c31d85,UltraGrip Running Shoes,3bf213b8-8310-4e9c-b448-a8c5c4337714,"Reynolds, Browning and Fox",3b618cb8-7bb7-44d5-a15e-ce201eb38161,Woodard Group,a12559b0-3908-4b83-bf78-9d9a40f2bbde,Powell LLC,1a591f26-fa9b-478f-a5ea-1e14f46dc252,Nelson-Cortez,1182aa69-a708-4686-997c-41a58fd57676,Tabitha Bean,14-08-2023,19-04-2024,19-04-2024,81,14,14,Shipped,Delivered,990.44,Overdue
5d2675ee-8b1b-40be-a557-2c65fc9e9b4b,6eeba5bf-6bec-4642-bca8-2afeef13cab9,UltraGrip Running Shoes,97acbeef-f705-49ab-90f9-7e06a1121e64,"Gonzales, Levy and Wolf",55593e20-1b3b-4277-bd18-4debced9e053,"Rogers, Olsen and Coleman",b0e159dc-448e-43fb-9949-21cb58b1864c,Moses-Flores,cf965480-4103-49c8-a39a-814cfaec8bdb,Allen PLC,7de2c58f-34e2-4966-9f24-5a5ae193f484,Melissa Rose,11-05-2024,11-05-2024,11-05-2024,17,17,17,Shipped,Delivered,343.17,Overdue
1e21f795-1404-45c2-9d54-850939a50a05,02a9769c-b751-4a63-9cfb-78ddbb9b2bae,UltraGrip Running Shoes,0d017489-d249-4ad4-8da5-198ad8c9cf0d,Pugh-Bush,63e360bc-1222-4424-9464-769fff42c6c8,"Romero, Flores and Hammond",a7eeff8f-2bec-4e63-9682-c1acb3139406,Anderson-Rogers,31cdd785-2a3d-441d-96e8-98b837227154,Rose Group,dbc36141-057a-41fa-846d-84eae9fed9f4,Thomas Robinson,08-02-2024,26-05-2024,26-05-2024,20,20,7,Ordered,In Transit,246.83,Pending
